Population,Unemployment,Unsheltered_perc_pop,ES_beds_perc_pop,TS_beds_perc_pop,SH_beds_perc_pop,RRH_units_perc_pop,PSH_units_perc_pop,OPH_units_perc_pop
175639.0,6.85,0.2954924589641253,0.12070212196607814,0.0,0.0,0.002277398527661852,0.016511139325548426,0.0
192843.0,3.6,0.24890714207930803,0.029039166575919272,0.03318761894390774,0.0,0.05548555042184575,0.0025927827299927924,0.0
157338.0,4.25,0.43663959119856616,0.08516696538661989,0.03241429279640011,0.0,0.08961598596651794,0.029236420953615783,0.0
65084.0,5.7,0.3303423268391617,0.03687542253088316,0.05224018191875115,0.0,0.21971605924651222,0.0,0.0
64386.0,5.2,0.5932966794023545,0.046593980057776534,0.035722051377628676,0.0,0.0,0.0,0.0
10039107.0,4.6,0.42305555663466876,0.10924278424365831,0.033927320428002214,0.0012750138035185798,0.06897027793408318,0.20140237572923567,0.01737206307294065
3338330.0,3.3,0.13407901555568202,0.05949082325593935,0.05610589726000725,0.002126811908948486,0.04568152339642875,0.1251224414602511,0.025222191934290497
3175692.0,2.8,0.12472872054342801,0.06263201847030506,0.03479556581683614,0.0,0.02437264067170242,0.07063027522820223,0.003400833582098012
446499.0,3.7,0.2537519680895142,0.12362849636841293,0.04860033281149566,0.0,0.028443512751428333,0.1489365037771641,0.06651750619822216
900202.0,7.9,0.08942437364058288,0.05165507297251062,0.02055094301056874,0.0,0.06409672495728737,0.2563868998291495,0.0009997756059195602
2470546.0,4.2,0.0827752245859822,0.031167199477362493,0.002145274769221055,0.0,0.00951206737296128,0.06893213079214068,0.0
2180085.0,3.9,0.08806996057493172,0.01986161090049241,0.011283963698663125,0.0011008745071866464,0.08160232284521017,0.07008901029088316,0.0
846006.0,3.7,0.14869870899260762,0.02151284979066342,0.022458469561681595,0.001654834599281802,0.07612239156696288,0.07434935449630381,0.0
181215.0,20.9,0.6759926054686423,0.051872085644124384,0.08498192754462931,0.0,0.25770493612559664,0.026487873520403937,0.0
283111.0,2.9,0.41397190501252157,0.06958401475039826,0.010243332120617002,0.0,0.011656205516564174,0.12221354874943043,0.0014128733959471727
2042696.0,2.788679245283019,0.03906601863419716,0.04900386547973854,0.03568812980492447,0.0,0.01248350219513819,0.052332799398442056,0.001321782585367573
2995637.0,2.43,0.031579260103944504,0.0996782988058967,0.07200471886279947,0.002103058548148524,0.02620477714756494,0.10572041939660914,0.020162656556852517
720403.0,3.2,0.0616321697716417,0.11229825528211294,0.06260384812389731,0.0,0.013464685738399202,0.08689580693028763,0.004303146988560569
943332.0,3.5,0.010388707263190479,0.05915202707000292,0.020671407309409626,0.0,0.021201443394266283,0.21922292469671334,0.0
2621955.0,3.4857142857142853,0.013653933801304752,0.060603633548249304,0.013348817962169449,0.00019069739945956358,0.03127437351136843,0.19386297629059232,0.0
705749.0,5.4,0.0861496084301926,0.6590161658039898,0.21324861955171032,0.0,0.836558039756344,1.0692186598918312,0.32688675435601044
973764.0,3.766666666666667,0.00975595729560756,0.05925460378490065,0.044877403559794776,0.0,0.013452951639206215,0.0928356357392551,0.010269428732218484
836995.0,3.3,0.047790010693014896,0.06702548999695339,0.040860459142527734,0.0,0.01744335390295044,0.04946266106727041,0.0
1471968.0,3.3,0.04565316637318202,0.05292234613795952,0.02126404921846127,0.0010190438922585273,0.046468401486988845,0.10733928998456488,0.0060463270940672624
974996.0,3.2,0.08553881246692294,0.1513852364522521,0.03897451886982101,0.00871798448403891,0.037846309113063026,0.1594878337962412,0.0015384678501245135
724777.0,3.9,0.015728975947084414,0.0384945990283908,0.04401353795719235,0.0,0.0128315330094636,0.03835662555517076,0.0
668365.0,3.8,0.07585675491684933,0.03575890419157197,0.03740471149746022,0.0029923769197968174,0.018403118056750427,0.06553305454355031,0.01885197459471995
284809.0,2.9,0.08216032498972997,0.029493449996313318,0.0,0.0,0.031600124996049986,0.0733825124908272,0.0
447768.0,3.675,0.020323024423362097,0.1016151221168105,0.07861213842882922,0.0,0.002233299387182648,0.0888853156098694,0.058289114005467116
2241029.0,3.233333333333333,0.01499311253892743,0.061088009124379915,0.029540001490386783,0.0,0.037304291912331346,0.06827220888261597,0.017938188216216747
431850.0,3.7,0.11531781868704412,0.06900544170429547,0.011346532360773418,0.0,0.06460576589093435,0.1843232603913396,0.0
649220.0,3.7999999999999994,0.20717168294260807,0.019407904870459937,0.013092634238008686,0.0,0.02479898955669881,0.05760759064723823,0.013246665229044085
1265632.0,3.266666666666667,0.04013804960683674,0.06700209855629441,0.04266643068443276,0.0,0.034686227908270334,0.11045864832747593,0.03626646608176784
502629.0,3.25,0.03521484036933802,0.05331964530498638,0.08734076227197396,0.0,0.0029843085058761033,0.06863909563515037,0.002785354605484363
264672.0,2.8,0.07556522790472736,0.03702696167331641,0.03324870027808004,0.0,0.0049117398138072785,0.0,0.02002478539475275
601942.0,3.4,0.06595319814865884,0.014785477670606138,0.0789112572307631,0.003322579251821604,0.05415804180469214,0.030733858079349835,0.0159483804087437
365579.0,4.0,0.048963425142034965,0.04951050251792362,0.03391879730509685,0.0,0.017506476028437083,0.036380645496595816,0.0
293953.0,4.0,0.12076760570567403,0.02177218807088208,0.025514282895564937,0.0,0.006123427894935585,0.02041142631645195,0.0
269160.0,4.6499999999999995,0.13003418041313716,0.015232575419824639,0.007430524595036409,0.0,0.05832961807103581,0.027121414771882894,0.0
138953.0,3.575,0.3058588155707326,0.05901275971011782,0.0266277086496873,0.0,0.08923880736651961,0.07556511914100451,0.0
553947.0,3.7,0.12419960754368198,0.025634221324422734,0.02310690372905711,0.0,0.018774359279858904,0.04964373848039613,0.0
843115.0,4.45,0.03925917579452388,0.01494458051392752,0.028465867645576227,0.0,0.01530040385949722,0.009725838112238544,0.002727978982701055
2716940.0,2.6,0.03710056166128071,0.06856978807040273,0.027751809020442116,0.001545856735886696,0.03599637827850449,0.17401930112553093,0.005373692462844229
1952778.0,3.2,0.06913228231780572,0.04762446115226616,0.0328762409244676,0.0017923184304616294,0.011624465248993998,0.09391748575618938,0.003277382272844123
188910.0,3.9,0.035466624318458526,0.03493727171669049,0.012704462442432904,0.0,0.033878566513154414,0.05664072838918004,0.0
770577.0,3.3,0.021023207284930644,0.0299775363136974,0.0020763661515980883,0.0,0.018946841133332552,0.0565809776310479,0.002725230573972491
74228.0,2.1,0.2815649081209247,0.34084173088322467,0.1751360672522498,0.0,0.0,0.23576009053187474,0.03637441396777496
1496770.0,3.4,0.06280190009153043,0.027726370785090562,0.008484937565557835,0.0,0.03467466611436627,0.0674118268003768,0.007415969053361572
384902.0,3.3,0.02572083283537108,0.06027508300814233,0.05040244010163626,0.0,0.012210900436994352,0.007794191768294267,0.0
3436989.0,3.4269230769230767,0.020919473411174724,0.04093699456122787,0.03846389965170095,0.0,0.019813854510445046,0.053331564343092164,0.00657552293591862
3781011.0,4.123015873015873,0.05982526895584276,0.04258120381030365,0.02200469662743642,0.0,0.03747674894360265,0.06646370507782179,0.0
1063937.0,3.6,0.0071432801002314986,0.04426953851590837,0.008741119070020124,0.0,0.026505328792964244,0.020207963441444373,0.0
128331.0,3.7,0.04285792209208999,0.12233988669923869,0.0,0.0,0.03662404251505871,0.16052239910855523,0.0
202518.0,4.7,0.07949910625228375,0.10665718602790863,0.013825931522136304,0.0,0.01530728132807948,0.08048667278957919,0.0
195769.0,4.7,0.026561917361788638,0.1358744234276111,0.01736740750578488,0.0,0.007662091546669799,0.10522605724093191,0.01430257088711696
760141.0,3.1,0.016707426648477058,0.019864735621417606,0.02052250832411355,0.0,0.01170835410798786,0.059199543242635246,0.0
289430.0,3.4,0.07981204436305843,0.11643575303182116,0.11643575303182116,0.0,0.0,0.24772829354248005,0.0
759297.0,3.6,0.02594505180449811,0.011457967040565155,0.012643273975796033,0.0,0.03253009033355854,0.23653458396385077,0.0
441309.0,2.6333333333333333,0.28030246380653917,0.11896426313535413,0.06865937472383296,0.0,0.11601848138152633,0.1697223487397719,0.0
974563.0,2.3,0.24657205332030868,0.12641563449464016,0.10435446451383852,0.0045148440890942915,0.0853715973210557,0.2524208286175445,0.006156605576037671
137962.0,2.3,0.005073860918223859,0.11017526565286094,0.08625563560980559,0.0,0.03624186370159899,0.026818979139183255,0.0
2526947.0,2.733333333333333,0.0035220366711292326,0.0388215502739076,0.0241398019032453,0.0003957344574302508,0.02390236122878715,0.019509708751311364,0.001899525395665204
490161.0,2.9,0.018769343134194684,0.08487007330244552,0.04406715344550056,0.0028562043899861473,0.030602189892708725,0.10323138723807077,0.03896678846338244
481587.0,2.4,0.012666454866929548,0.10984515778042182,0.03176996056787247,0.0,0.013704688872415575,0.08077460562681302,0.0
1305478.0,3.2790697674418605,0.07077867263944701,0.04190036140019211,0.018154269930247772,0.0,0.023899292060073015,0.03983215343345503,0.0
307774.0,3.5,0.0003249137354032504,0.027942581244679535,0.029892063657099042,0.0,0.014621118093146269,0.010072325797500763,0.023718702684437282
336116.0,5.4,0.013388235014102275,0.09133751442954219,0.04046222137595354,0.0,0.02856156803008485,0.13923764414666365,0.0
696535.0,3.9,0.004594169711500499,0.00961904283345417,0.013782509134501497,0.0,0.018233111042517604,0.06087274867738161,0.01421321254495467
209689.0,3.6,0.0009537934750988368,0.026229320565218015,0.0309982879407122,0.0,0.012876211913834297,0.04196691290434882,0.0019075869501976735
262966.0,3.7,0.012168873542587255,0.030422183856468138,0.0,0.0,0.028140520067233023,0.058562703923701165,0.0
690743.0,4.0,0.00622518071120518,0.026493210933733677,0.02142620337810155,0.0008686298666797926,0.014332392800216578,0.047919414311835225,0.001158173155573057
383781.0,4.5,0.003908479054460747,0.12402906866155437,0.007035262298029345,0.0010422610811895326,0.019281830002006353,0.09171897514467887,0.0
259686.0,4.2,0.036197561670633,0.01694353950540268,0.053141101176035675,0.0,0.027725791917931657,0.10551204146546213,0.0
531582.0,4.569230769230769,0.23702834181744303,0.7050652580410924,0.2569688213671644,0.007712826995646955,0.22047398143654226,1.8755337840634185,0.043831431463066846
5150233.0,4.0,0.0020387427131937524,0.0035920704946747067,0.004912399108933518,0.0005630813207868459,0.0061744779313867935,0.029008396319156825,0.0001941659726851193
699059.0,4.161538461538462,0.008726015972900713,0.04634801926589888,0.007295521551113711,0.0,0.0008582966530722013,0.01974082302066063,0.0
194672.0,3.9,0.012842113914687269,0.06523793868661133,0.08578532095011096,0.0,0.009246322018574834,0.0719158379222487,0.00770526834881236
922921.0,3.1,0.001083516357304688,0.022970546774859386,0.012460438109003914,0.00021670327146093763,0.011593625023160161,0.03759801759847268,0.0
391519.0,4.011111111111111,0.008939540609778834,0.014047849529652455,0.004852893473879939,0.0,0.046996442062837304,0.010216617839747241,0.0
104009.0,5.0,0.01057600784547491,0.09999134690267188,0.046149852416617794,0.0,0.02595929198434751,0.07595496543568346,0.06249459181416993
532403.0,4.3,0.008452243882923274,0.06348574294284592,0.0033808975531693097,0.0,0.0037565528368547884,0.02911328448562461,0.0
639696.0,4.533333333333333,0.002501188064330557,0.02798204146969811,0.013287561591756085,0.0,0.0020322153022685778,0.006878267176909031,0.0018758910482479178
215978.0,3.963636363636364,0.0009260202428025076,0.035188769226495296,0.010186222670827584,0.0,0.0,0.046764022261526636,0.0
37562.0,3.0,0.14642457803098877,0.7108247697140727,0.2609019754006709,0.0,0.018635855385762207,0.3247963367232842,0.0
5495811.0,3.2133333333333334,0.0097710783722366,0.06022768978045279,0.02076126708141892,0.0004548919167707914,0.012555016902873842,0.04727236799082064,0.000746022743504098
964582.0,3.2,0.010885544204639937,0.09796989784175943,0.04851842559782372,0.002799139938335984,0.044578895314239746,0.12015567364931132,0.01378835599254392
516042.0,3.5,0.011045612566419012,0.06201045651322955,0.05813480298115269,0.0,0.034105751082276245,0.11297530046004009,0.0
176875.0,3.3,0.038445229681978804,0.1724381625441696,0.038445229681978804,0.0,0.0,0.24028268551236748,0.0
602401.0,2.8,0.006474092838491303,0.01826026185215496,0.0041500595118534,0.0,0.01411020234030156,0.0041500595118534,0.0
1452567.0,2.9356435643564356,0.01610941182059072,0.06540145824598796,0.03325147824506546,0.0,0.02437064865166288,0.0234068376880378,0.0
3377764.0,4.917796610169491,0.019243499545853412,0.0435791251253788,0.009029642094592755,0.0,0.021197454884355448,0.03428303457553577,0.00029605383916697555
766757.0,3.9,0.015389491064313728,0.06442719140483881,0.036387017007996014,0.0,0.04043001889777335,0.2227563621851512,0.029474787970634762
323152.0,3.2,0.0034039708867653613,0.13337376838144277,0.02104272911818587,0.0,0.034968064564044166,0.11202158736446007,0.0
604726.0,5.142857142857143,0.02563144300063169,0.030592367452366858,0.010252577200252676,0.0016536414839117219,0.02728508448454341,0.05324725578195745,0.0
1063374.0,5.118181818181818,0.005642417437326849,0.026049160502325617,0.0048900951123499355,0.0,0.01542260766202672,0.0545433685608262,0.0
954437.0,4.828571428571428,0.04505273789679151,0.07920899965110322,0.02640299988370107,0.004714821407803763,0.0664265949455019,0.3567548198571514,0.0
345778.0,6.966666666666666,0.004916449282487608,0.02747427540213663,0.03354753628050368,0.0,0.03499355077535297,0.022847029018618886,0.0
297159.0,5.5625,0.006393883409218633,0.016152968612762865,0.016152968612762865,0.0,0.01076864574184191,0.06360231391275378,0.0
803907.0,2.7,0.015051492274603904,0.6938613546094262,0.06406213654066951,0.005100092423626116,0.10847025837565788,0.6825416372789389,0.496823637560066
212990.0,4.0,0.01784121320249777,0.12113244753274802,0.02300577491901028,0.0,0.025353302971970516,0.11972393070097187,0.015493685149537537
466372.0,4.3,0.009005686447728423,0.5064626521317745,0.027874743766778454,0.0015009477412880703,0.2195672124398549,0.2028423661797878,0.03344969252013414
830622.0,3.3,0.020346198391085233,0.11425172942686325,0.05983467810869445,0.0015650921839296336,0.10004550806504042,0.10257373390061907,0.0006019585322806283
355954.0,3.1,0.009551796018586672,0.07163847013940003,0.07332408120150356,0.0,0.042702146906622766,0.1741798097506981,0.013203953319810988
789034.0,3.1,0.006463599794178705,0.07629582502148197,0.010645929072764924,0.0012673725086624912,0.02699503443451106,0.057665449144143344,0.022685967905058592
521202.0,3.1,0.002494234481064923,0.18514894417135774,0.0,0.0028779628627672187,0.15790422907049476,0.18764317865242267,0.0
735506.0,3.766666666666667,0.02814389005664128,0.18477075645881882,0.03861287331442572,0.0,0.05601585847022322,0.15581110147299954,0.03616557852689169
565217.0,3.9,0.00601538877988454,0.04440772305150058,0.008846159970418441,0.0,0.0,0.012915393556810924,0.0024769247917171633
70416.0,5.1,0.052544876164508064,0.1249715973642354,0.051124744376278126,0.0,0.026982503976369008,0.11787093842308566,0.0
593490.0,5.0,0.06402803754064938,0.1978129370334799,0.16007009385162344,0.0050548450689986354,0.07683364504877926,0.4904884665285009,0.23740922340730256
255441.0,3.2,0.009004036157077368,0.027012108471232105,0.03914798329164073,0.0,0.013701794152074254,0.05989641443621032,0.0
579234.0,3.0,0.010531149759855257,0.023824568309180744,0.002589626990128342,0.0,0.018127388930898394,0.039189688450608905,0.012084925953932261
325690.0,2.7,0.022106911480241947,0.03469556940649084,0.0,0.0,0.0,0.029168841536430345,0.008597132242316313
827370.0,3.6,0.030095362413430506,0.061157644101188104,0.009185733106107305,0.0,0.02042616967015966,0.06973905266084097,0.0
168447.0,2.8,0.013654146408069006,0.043337073382132066,0.0,0.014841463487031529,0.010092195171181439,0.025527317197694233,0.0504609758559072
102855.0,3.9,0.021389334500024306,0.021389334500024306,0.09625200525010938,0.0,0.03791745661367946,0.11764133975013369,0.0
369292.0,3.3000000000000003,0.03086988074477649,0.03655643772407742,0.006498922262058208,0.0,0.010289960248258831,0.0766331250067697,0.0
259547.0,3.1,0.030052360458799367,0.05817828755485519,0.0389139539274197,0.0,0.026199493733312273,0.020034906972532913,0.0
29014.0,4.3,0.003446611980423244,0.07237885158888813,0.031019507823809193,0.0,0.0,0.10684497139312056,0.0
172319.0,3.66,0.010445743069539633,0.037720738862226454,0.014507976485471714,0.0,0.03830105792164532,0.059192544060724585,0.0
151049.0,3.8,0.056273129911485684,0.12313884898278044,0.02317128878708234,0.0,0.007944441869856801,0.06554164542631861,0.0
181501.0,5.933333333333334,0.02038556261398009,0.11404895840794264,0.02093652376570928,0.0,0.030853824496834728,0.15151431672552768,0.0
909327.0,3.7,0.008027915150435432,0.024303688332140142,0.01682563038378933,0.0,0.019684887834629346,0.03145183195924019,0.021664373762133975
1050688.0,2.9,0.007138179935432783,0.026173326429920204,0.010374154839495645,0.0032359749040628614,0.026934732289699705,0.19320673691904733,0.01874961929707011
1049209.0,3.0866666666666664,0.00905444005913026,0.1164686921290229,0.09693016358037342,0.0014296484303889883,0.03154757536391701,0.24132465504966122,0.010960637966315577
2404319.0,5.177049180327869,0.005573303708867251,0.055150751626552044,0.014931462921517487,0.0,0.03281594497236016,0.015222605652577716,0.002578692760819176
1749343.0,5.2,0.0009717934104403767,0.005887924780903459,0.004458816824373494,0.0005716431826119863,0.012233164107896507,0.03641367073238353,0.0
873972.0,4.3,0.002288402832127345,0.019337003931476065,0.004119125097829221,0.0,0.009954552319753951,0.02826177497677271,0.0
1257584.0,3.5,0.00341925469789692,0.01367701879158768,0.009542106133665823,0.0,0.00811079021361595,0.05264061883738978,0.003498772249010802
405813.0,4.9,0.011828108020196494,0.0795933102192389,0.010842432351846787,0.0,0.021684864703693574,0.5056516178634002,0.001971351336699416
656955.0,2.8,0.0024354788379721596,0.1000068497842318,0.033792268876863714,0.0,0.042012009955019754,0.12573159501031272,0.016896134438431857
265066.0,3.2,0.0652667637494058,0.23314947975221265,0.02263587182060317,0.0,0.02263587182060317,0.16561912882074653,0.02565398806335026
292406.0,3.4,0.003419902464381716,0.16176138656525516,0.021203395279166638,0.0030779122179435446,0.055060429676545626,0.16449730853676053,0.02393931725067201
367601.0,2.8,0.0032644089651551545,0.04842206631646813,0.013601704021479812,0.0,0.0723610653942726,0.27774679611861774,0.0
190539.0,4.7,0.006297923259805079,0.11651158030639398,0.10653986847836926,0.0031489616299025395,0.025191693039220316,0.21727835246327523,0.0
98451.0,3.8,0.003047201145747631,0.13001391555189892,0.04773948461671288,0.0,0.037582147464220776,0.007110136006744472,0.0
138173.0,4.033333333333333,0.0028949215838115984,0.09336122107792405,0.010855955939293494,0.0,0.028949215838115983,0.24027849145636268,0.0
134159.0,4.0,0.0283245999150262,0.11627993649326546,0.029815368331606525,0.0,0.04099613145595897,0.06708457874611469,0.0
150500.0,3.8,0.0,0.10033222591362126,0.059136212624584725,0.0,0.009966777408637875,0.011960132890365448,0.0
173566.0,4.2,0.00921839530783679,0.0858463063042301,0.0,0.0,0.045515826832444144,0.08930320454466888,0.3318622310821244
158510.0,3.7,0.008201375307551575,0.07255062772064855,0.0,0.0,0.04794650179799382,0.06498012743675477,0.0
191995.0,3.4,0.0,0.011458631735201438,0.025000651058621315,0.0,0.0072918565587645505,0.01197947863225605,0.0
291830.0,2.7,0.005825309255388411,0.04797313504437515,0.04797313504437515,0.0,0.024329232772504542,0.04386115204057156,0.0
110268.0,3.3,0.0,0.038089019479812816,0.07799180179199768,0.0,0.017230746907534372,0.04806471505785904,0.0
1265843.0,2.7,0.04763623924925919,0.15262556256976575,0.05893305883905034,0.0014219772910226624,0.06122402225236463,0.4092924635993563,0.17158525978340128
550321.0,2.9,0.057602744579981505,0.15045764199439962,0.1048478978632471,0.0,0.05524048691581822,0.48626165456161036,0.10012338253492052
704779.0,3.3210526315789473,0.008229530108019677,0.028519578477792327,0.03632344323539719,0.0,0.02029004836977265,0.04341786574231071,0.06001881440848833
1302484.0,2.8,0.01811922449719152,0.0224954778715132,0.007984742998762364,0.0,0.0228793597464537,0.08245782673721903,0.012437772748072146
125220.0,5.016666666666667,0.02236064526433477,0.01836767289570356,0.026353617632965978,0.0,0.029547995527870945,0.07426928605654048,0.03673534579140712
748849.0,4.484615384615385,0.02844365152387197,0.032850414436021144,0.025105194772243804,0.0,0.020698431860094624,0.033651644056411904,0.03618887118764931
171476.0,4.8,0.004665375912664163,0.05540133896288693,0.08922531432970211,0.0,0.019827847628822694,0.06764795073363036,0.20236068021180806
232024.0,3.4444444444444446,0.0004309898975968003,0.03663414129572803,0.048270868530841636,0.0,0.04697789883805124,0.2594559183532738,0.01637761610867841
199070.0,3.9,0.09192746270156227,0.09996483648967701,0.08841111166926206,0.0,0.05726628824031748,0.25920530466670016,0.241121213643442
274840.0,3.611111111111111,0.002183088342308252,0.016737010624363266,0.016373162567311892,0.0,0.04220637461795954,0.05712414495706592,0.011279289768592635
994205.0,3.0,0.002715737699971334,0.016193843322051288,0.02132357008866381,0.0,0.01277402547764294,0.040836648377346726,0.004526229499952223
300576.0,3.9,0.0176328116682636,0.17699350580219314,0.12342968167784521,0.0,0.10612956456936015,0.6454274459704035,0.006986585755349728
496684.0,2.9,0.025569577437565938,0.0322136408662248,0.007248069194900581,0.0,0.02073753130763222,0.006442728173244961,0.025368242182152036
421273.0,3.0,0.019227436840243736,0.09922306912619608,0.009969782065311567,0.0,0.03679324333626888,0.03726799486318848,0.0
179564.0,3.15,0.027288320598783722,0.1163930409213428,0.041767837651199576,0.0,0.026731416096767727,0.10469804637900694,0.0
117623.0,3.0,0.031456432840515886,0.09862016782432007,0.05781182251770488,0.0153031294899807,0.02720556353774347,0.19724033564864013,0.0
2924492.0,3.7297029702970295,0.012275636247252515,0.04017791807944764,0.010565937605573892,0.0002735517826685797,0.009505924447733145,0.037681758062596854,0.0
261543.0,4.25,0.0405287084724118,0.08182210955751061,0.10896869730789965,0.0,0.07685160757504501,0.1563796392944946,0.0
2272441.0,6.585333333333333,0.008317047615317626,0.015930006543624236,0.005368676238458996,0.0,0.02833956965219339,0.008581080872946756,0.0043125432079424725
442165.0,6.2,0.04319654427645788,0.014474234731378556,0.010403356213178339,0.0,0.07372813316295954,0.013117275225311817,0.0
1068778.0,3.680357142857143,0.03227985605991141,0.0902900321675783,0.03312193926147432,0.0,0.05454827850124161,0.08738952336219495,0.0
382295.0,3.6,0.006277874416353863,0.0907676009364496,0.015433107940203247,0.0,0.019095201349742998,0.08972128853372396,0.0
261191.0,2.9,0.029863203556018392,0.09686398076503401,0.08652671799564304,0.0,0.0107201243534425,0.1887507609373983,0.01914307920257589
321488.0,3.3,0.025195341661275072,0.08491763300651968,0.01461951923555467,0.0,0.05847807694221868,0.10326979545115214,0.0
